"campaignid","sample","family","genus","species","length","number","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Scorpis","georgiana",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Tilodon","sexfasciatus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scyliorhinidae","Aulohalaelurus","labiosus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Serranidae","Caesioperca","rasor",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Serranidae","Caesioperca","sp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Serranidae","Caesioperca","sp1",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Serranidae","Epinephelides","armatus",NA,1,"1965.23938","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Serranidae","Hypoplectrodes","nigroruber",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Serranidae","Othos","dentex",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",339.51038,1,"1582.89836","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",483.54783,1,"977.14275","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",678.9433,1,"1740.36824","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",351.56474,1,"1582.88577","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",370.69173,1,"2012.32967","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",368.62803,1,"1169.95343","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",409.53434,1,"1325.38874","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sphyraenidae","Sphyraena","novaehollandiae",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","SUS","SUS","SUS",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Triakidae","Furgaleus","macki",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Triakidae","Mustelus","antarcticus",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Triglidae","Chelidonichthys","kumu",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Urolophidae","Trygonoptera","ovalis",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7",NA,NA,"spp",NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7",NA,NA,NA,NA,0,NA,"18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Aplodactylidae","Aplodactylus","westralis",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Arripidae","Arripis","georgianus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Aulopidae","Latropiscis","purpurissatus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Carangidae","Pseudocaranx","sp",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Carangidae","Pseudocaranx","spp",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Carangidae","Seriola","hippos",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Carangidae","Seriola","lalandi",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Carangidae",NA,NA,NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Carcharhinidae","Carcharhinus","brevipinna",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Carcharhinidae","Carcharhinus","spp",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Chaetodontidae","Chelmonops","curiosus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Cheilodactylidae","Dactylophora","nigricans",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Cheilodactylidae","Nemadactylus","valenciennesi",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Dasyatidae","Dasyatis","brevicaudata",NA,1,"1297.69568","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Enoplosidae","Enoplosus","armatus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Gerreidae","Parequula","melbournensis",59.25172,1,"716.92058","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Gobiesocidae",NA,"spp",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Gobiesocidae",NA,NA,NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Heterodontidae","Heterodontus","portusjacksoni",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Kyphosidae","Girella","tephraeops",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Achoerodus","gouldii",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Austrolabrus","maculatus",74.00631,1,"1177.37222","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Austrolabrus","maculatus",73.77724,2,"1353.57009","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Bodianus","frenchii",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Choerodon","rubescens",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",108.8349,1,"1694.68831","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",82.54964,1,"1710.36819","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",87.68215,1,"1476.06436","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",103.49992,1,"1771.02241","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",83.55637,1,"1558.71927","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",97.58072,1,"1432.70339","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",84.45706,1,"1624.64771","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Coris","auricularis",127.47953,1,"2138.91093","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Eupetrichthys","angustipes",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Notolabrus","parilus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolata",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",92.82094,1,"1314.69888","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",162.2938,1,"1239.28097","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",93.90852,1,"1158.20673","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",159.4824,1,"1971.04284","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",242.04179,1,"1363.26053","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",195.05753,1,"2358.78271","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",130.49679,1,"2751.28005","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",265.53132,1,"4423.54413","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",86.66772,1,"1239.39215","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",291.02155,1,"2300.08481","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",146.28585,1,"1379.01800","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Ophthalmolepis","lineolatus",234.66626,1,"3120.69878","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",130.27867,1,"1773.78074","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",112.22357,1,"2464.89611","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",114.34949,2,"1661.30332","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",102.41253,1,"1187.09606","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",145.88866,1,"858.73843","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",114.11557,1,"1224.49041","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",105.62734,1,"1086.64478","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",103.29269,1,"1534.75253","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Pseudolabrus","biserialis",127.64345,1,"2079.11002","18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Suezichthys","bifurcatus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae","Suezichthys","cyanolaemus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae",NA,"sp1",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Labridae",NA,NA,NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Acanthaluteres","vittiger",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Meuschenia","flavolineata",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Meuschenia","freycineti",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Meuschenia","galii",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Meuschenia","hippocrepis",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Meuschenia","scaber",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Meuschenia","spp",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Meuschenia","venusta",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
"2023-03_SwC_stereo-BRUVs","8","Monacanthidae","Scobinichthys","granulatus",NA,0,NA,"18/03/2023 2:56",NA,NA,"47.2","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.838835,-34.090365,"No-take"
