campaignid,opcode,family,genus,species,count,caab_code
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Monodactylidae,Monodactylus,argenteus,25,37356002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Polynemidae,Eleutheronema,tetradactylum,5,37383004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Serranidae,Epinephelus,coioides,1,37311007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Serranidae,Epinephelus,lanceolatus,1,37311061
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Sparidae,Acanthopagrus,morrisoni,1,37353012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Sparidae,Rhabdosargus,sarba,15,37353013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Terapontidae,Amniataba,caudavittata,9,37321007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-037,Tetraodontidae,Arothron,manilensis,1,37467020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-041,Carcharhinidae,Carcharhinus,cautus,2,37018034
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-041,Echeneidae,Echeneis,naucrates,3,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-041,Terapontidae,Amniataba,caudavittata,2,37321007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-041,Terapontidae,Pelates,octolineatus,4,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Lutjanidae,Lutjanus,argentimaculatus,1,37346015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Monodactylidae,Monodactylus,argenteus,3,37356002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Mugilidae,Mugil,cephalus,2,37381002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Platycephalidae,Platycephalus,westraliae,1,37296020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Sparidae,Acanthopagrus,morrisoni,3,37353012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Sparidae,Rhabdosargus,sarba,16,37353013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Terapontidae,Amniataba,caudavittata,21,37321007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Terapontidae,Pelates,octolineatus,5,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-042,Terapontidae,Terapon,jarbua,1,37321002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-044,Sparidae,Acanthopagrus,morrisoni,3,37353012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-044,Sparidae,Rhabdosargus,sarba,5,37353013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-044,Terapontidae,Amniataba,caudavittata,47,37321007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-044,Terapontidae,Pelates,quadrilineatus,1,37321001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,Hemiramphidae,Hyporhamphus,dussumieri,2,37234008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,Labridae,Choerodon,cyanodus,2,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,Lutjanidae,Lutjanus,fulviflamma,3,37346034
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,Nemipteridae,Scaevius,milii,2,37347020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,Sparidae,Acanthopagrus,morrisoni,1,37353012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,Sparidae,Rhabdosargus,sarba,2,37353013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-046,Terapontidae,Amniataba,caudavittata,53,37321007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Acanthuridae,Acanthurus,grammoptilus,2,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Carangidae,Scomberoides,commersonnianus,1,37337032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Carangidae,Selaroides,leptolepis,2,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Chaetodontidae,Chelmon,marginalis,1,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Labridae,Cheilio,inermis,1,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Labridae,Choerodon,cyanodus,4,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Labridae,Unknown,spp,5,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Lethrinidae,Lethrinus,punctulatus,3,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Lutjanidae,Lutjanus,carponotatus,2,37346011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Muraenidae,Gymnothorax,spp,1,37060900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Pomacentridae,Abudefduf,bengalensis,2,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-047,Siganidae,Siganus,fuscescens,82,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Blenniidae,Meiacanthus,luteus,1,37408054
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Carangidae,Atropus,hedlandensis,1,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Carangidae,Turrum,fulvoguttatum,2,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Chaetodontidae,Parachaetodon,ocellatus,1,37365003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Elopidae,Elops,spp,1,37053901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Hemiscylliidae,Chiloscyllium,punctatum,1,37013008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Labridae,Choerodon,cauteroma,3,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Labridae,Choerodon,cyanodus,3,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Labridae,Choerodon,schoenleinii,1,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Lethrinidae,Lethrinus,laticaudis,2,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Lethrinidae,Lethrinus,punctulatus,2,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Monacanthidae,Aluterus,scriptus,1,37465045
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Nemipteridae,Pentapodus,porosus,3,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Nemipteridae,Pentapodus,vitta,7,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-048,Sphyraenidae,Sphyraena,obtusata,3,37382007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Carangidae,Atropus,hedlandensis,1,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Carangidae,Selaroides,leptolepis,19,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Carangidae,Turrum,fulvoguttatum,1,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Chaetodontidae,Chaetodon,aureofasciatus,1,37365013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Chaetodontidae,Chelmon,marginalis,2,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Holocentridae,Sargocentron,rubrum,1,37261001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Labridae,Choerodon,cyanodus,7,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Labridae,Choerodon,schoenleinii,1,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Labridae,Choerodon,spp,1,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Lethrinidae,Lethrinus,atkinsoni,2,37351013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Lutjanidae,Lutjanus,carponotatus,1,37346011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Muraenidae,Gymnothorax,spp,1,37060900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Nemipteridae,Scolopsis,regina,1,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Plotosidae,Paraplotosus,butleri,1,37192020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Pomacanthidae,Chaetodontoplus,duboulayi,2,37365009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Pomacentridae,Abudefduf,bengalensis,1,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Pomacentridae,Pomacentrus,spp,1,37372918
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Pomacentridae,Unknown,spp,38,37372000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Serranidae,Epinephelus,rivulatus,1,37311022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Serranidae,Unknown,spp,1,37311910
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-049,Sphyraenidae,Sphyraena,obtusata,2,37382007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Carangidae,Selaroides,leptolepis,3,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Labridae,Choerodon,cauteroma,4,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Labridae,Choerodon,cephalotes,2,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Labridae,Choerodon,cyanodus,2,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Labridae,Choerodon,schoenleinii,1,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Labridae,Scarus,ghobban,1,37386001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Lethrinidae,Lethrinus,punctulatus,1,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Lethrinidae,Lethrinus,spp,6,37351902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Mullidae,Parupeneus,indicus,1,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Mullidae,Upeneus,tragula,4,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Nemipteridae,Pentapodus,vitta,15,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Scombridae,Scomberomorus,spp,14,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-051,Siganidae,Siganus,fuscescens,2,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Carangidae,Selaroides,leptolepis,19,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Carangidae,Turrum,fulvoguttatum,1,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Hemiscylliidae,Chiloscyllium,punctatum,1,37013008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Labridae,Choerodon,cyanodus,4,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Labridae,Choerodon,spp,3,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Mullidae,Parupeneus,indicus,2,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Muraenidae,Gymnothorax,undulatus,1,37060053
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Nemipteridae,Pentapodus,porosus,1,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Nemipteridae,Pentapodus,vitta,1,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Nemipteridae,Scolopsis,regina,1,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Nemipteridae,Unknown,spp,4,37347000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Pomacentridae,Abudefduf,bengalensis,1,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-052,Sphyraenidae,Sphyraena,obtusata,1,37382007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Blenniidae,Meiacanthus,luteus,1,37408054
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Carangidae,Selaroides,leptolepis,2,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Carcharhinidae,Carcharhinus,melanopterus,1,37018036
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Labridae,Choerodon,cauteroma,3,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Labridae,Choerodon,cyanodus,3,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Labridae,Scarus,spp,1,37386907
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Lethrinidae,Lethrinus,nebulosus,2,37351008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Lethrinidae,Lethrinus,punctulatus,12,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Mullidae,Parupeneus,barberinoides,1,37355021
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Mullidae,Upeneus,spp,1,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Mullidae,Upeneus,tragula,2,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Nemipteridae,Pentapodus,vitta,29,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Nemipteridae,Scaevius,milii,2,37347020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Siganidae,Siganus,fuscescens,5,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-053,Sphyraenidae,Sphyraena,obtusata,5,37382007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Acanthuridae,Acanthurus,grammoptilus,3,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Caesionidae,Pterocaesio,digramma,28,37346050
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Carangidae,Gnathanodon,speciosus,1,37337012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Carangidae,Turrum,fulvoguttatum,1,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Carangidae,Unknown,spp,3,37337000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Chaetodontidae,Chaetodon,aureofasciatus,1,37365013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Chaetodontidae,Chelmon,marginalis,1,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Clupeidae,Unknown,spp,22,37085922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Dasyatidae,Taeniurops,meyeni,1,37035017
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Echeneidae,Echeneis,naucrates,1,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Ephippidae,Platax,spp,1,37362902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Labridae,Choerodon,cyanodus,10,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Labridae,Choerodon,schoenleinii,1,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Labridae,Choerodon,spp,4,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Labridae,Scarus,schlegeli,2,37386029
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Labridae,Unknown,spp,4,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Lethrinidae,Lethrinus,punctulatus,3,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Lutjanidae,Lutjanus,carponotatus,1,37346011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Muraenidae,Gymnothorax,undulatus,1,37060053
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Nemipteridae,Scolopsis,regina,1,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Pomacentridae,Abudefduf,bengalensis,1,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Pomacentridae,Pomacentrus,milleri,1,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Pomacentridae,Pomacentrus,spp,6,37372918
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Pseudochromidae,Unknown,spp,1,37313000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Rachycentridae,Rachycentron,canadum,1,37335001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Serranidae,Epinephelus,bilobatus,1,37311062
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Serranidae,Epinephelus,quoyanus,1,37311040
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-054,Serranidae,Unknown,spp,1,37311910
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Acanthuridae,Acanthurus,grammoptilus,2,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Chaetodontidae,Chaetodon,aureofasciatus,2,37365013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Chaetodontidae,Chelmon,marginalis,2,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Labridae,Choerodon,cyanodus,6,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Labridae,Choerodon,schoenleinii,2,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Labridae,Halichoeres,melanochir,1,37384115
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Lethrinidae,Lethrinus,laticaudis,3,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Nemipteridae,Scolopsis,regina,2,37347006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Pomacanthidae,Chaetodontoplus,duboulayi,1,37365009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Pomacanthidae,Pomacanthus,sexstriatus,1,37365010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Pomacentridae,Abudefduf,bengalensis,1,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Pomacentridae,Pomacentrus,milleri,5,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Serranidae,Epinephelus,coioides,1,37311007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Serranidae,Plectropomus,spp,2,37311940
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-055,Siganidae,Siganus,virgatus,4,37438016
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Carangidae,Selaroides,leptolepis,19,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Carangidae,Turrum,fulvoguttatum,1,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Echeneidae,Echeneis,naucrates,1,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Labridae,Choerodon,cephalotes,4,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Leiognathidae,Unknown,spp,2,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Lethrinidae,Lethrinus,genivittatus,3,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Mullidae,Upeneus,spp,4,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Muraenidae,Gymnothorax,spp,1,37060900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Nemipteridae,Pentapodus,porosus,6,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Nemipteridae,Pentapodus,vitta,10,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Pinguipedidae,Parapercis,nebulosa,2,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Platycephalidae,Platycephalus,westraliae,1,37296020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Scombridae,Scomberomorus,spp,4,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Siganidae,Siganus,fuscescens,2,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Terapontidae,Pelates,octolineatus,53,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-056,Tetraodontidae,Lagocephalus,sceleratus,1,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Carangidae,Selaroides,leptolepis,33,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Clupeidae,Herklotsichthys,blackburni,14,37085022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Labridae,Choerodon,cephalotes,1,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Mullidae,Upeneus,australiae,11,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Nemipteridae,Pentapodus,porosus,6,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Nemipteridae,Pentapodus,vitta,14,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Pinguipedidae,Parapercis,nebulosa,4,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Scombridae,Scomberomorus,spp,4,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Sillaginidae,Sillago,spp,1,37330904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Terapontidae,Pelates,octolineatus,194,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Tetraodontidae,Lagocephalus,lunaris,2,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-057,Tetraodontidae,Lagocephalus,sceleratus,2,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Acanthuridae,Acanthurus,grammoptilus,1,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Carangidae,Turrum,fulvoguttatum,2,37337037
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Chaetodontidae,Chaetodon,aureofasciatus,1,37365013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Chaetodontidae,Chelmon,marginalis,2,37365007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Labridae,Choerodon,cauteroma,1,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Labridae,Choerodon,cyanodus,3,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Labridae,Choerodon,schoenleinii,3,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Labridae,Halichoeres,melanochir,1,37384115
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Labridae,Halichoeres,spp,1,37384920
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Labridae,Scarus,schlegeli,1,37386029
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Latidae,Psammoperca,waigiensis,2,37310001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Lethrinidae,Lethrinus,punctulatus,3,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Lutjanidae,Lutjanus,carponotatus,2,37346011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Mullidae,Parupeneus,indicus,2,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Mullidae,Parupeneus,spilurus,1,37355015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-CPO-058,Nemipteridae,Scolopsis,regina,1,37347006
