Bshape,Class,Order,Family,Genus,Species,SpecCode,LengthMin,LengthMax,Number,a,b,CoeffDetermination,Type,Score,PopLWRef,DataRef
short & deep,Actinopterygii,Lophiiformes,Lophiidae,Lophius,piscatorius,716,,,133,0.018929999,2.897000074,0.990024984,TL,0.990024984,42455,33915
short & deep,Actinopterygii,Perciformes,Leiognathidae,Photopectoralis,bindus,4449,3,9,127,0.026289999,2.897429943,0.919681013,FL,0.919681013,55787,55787
short & deep,Actinopterygii,Perciformes,Pomacanthidae,Holacanthus,bermudensis,3608,6.900000095,42.70000076,117,0.0319,2.898999929,0.970000029,TL,0.970000029,6937,6937
short & deep,Actinopterygii,Perciformes,Pomacentridae,Chromis,viridis,5679,2,7,144,0.035069998,2.899650097,0.868623972,FL,0.868623972,55787,55787
short & deep,Actinopterygii,Perciformes,Bramidae,Brama,japonica,3555,11.89999962,52.79999924,2500,0.026000001,2.900000095,0.980100036,FL,0.980100036,33866,33866
short & deep,Actinopterygii,Perciformes,Sparidae,Calamus,penna,1227,22,45,43,0.0275,2.900000095,,FL,0.7,11824,12024
short & deep,Actinopterygii,Zeiformes,Oreosomatidae,Pseudocyttus,maculatus,7151,,,,0.028999999,2.900000095,,TL,0.5,50715,50715
short & deep,Actinopterygii,Zeiformes,Oreosomatidae,Pseudocyttus,maculatus,7151,,,,0.028999999,2.900000095,,TL,0.5,50715,50715
short & deep,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,vetula,19,12,42,290,0.031399999,2.900000095,,FL,0.7,11824,5796
short & deep,Actinopterygii,Perciformes,Pomacanthidae,Holacanthus,ciliaris,3609,2.900000095,35,25,0.033599999,2.900000095,1,TL,1,6937,6937
short & deep,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,vetula,19,27,57,107,0.035399999,2.900000095,,TL,0.7,7193,7193
short & deep,Actinopterygii,Perciformes,Carangidae,Carangoides,chrysophrys,4441,12.5,60,130,0.02668,2.901949883,0.994008958,FL,0.994008958,55787,55787
short & deep,Actinopterygii,Perciformes,Cichlidae,Sarotherodon,galilaeus galilaeus,1389,,,733,0.0284,2.90199995,0.968256056,TL,0.968256056,52851,52851
short & deep,Actinopterygii,Perciformes,Carangidae,Carangoides,coeruleopinnatus,1924,12,30.5,19,0.032109998,2.902240038,0.988036036,FL,0.988036036,55787,55787
short & deep,Actinopterygii,Beryciformes,Holocentridae,Myripristis,violacea,7309,3.5,17,121,0.041099999,2.903000116,0.984063983,FL,0.984063983,26587,26587
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Parophrys,vetulus,4248,22,55,1643,0.01429,2.903599977,,TL,0.7,56527,
short & deep,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,annularis,3387,,,,0.019300001,2.904000044,,TL,0.5,3993,4034
short & deep,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,tricinctus,4655,5.5,12,13,0.038520001,2.904059887,0.968256056,FL,0.968256056,55787,55787
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,2360,7,11,8,0.016100001,2.904999971,,TL,0.7,268,
short & deep,Actinopterygii,Perciformes,Gerreidae,Eugerres,brasilianus,7533,1,50,450,0.017899999,2.905999899,,FL,0.7,11824,12021
short & deep,Actinopterygii,Tetraodontiformes,Tetraodontidae,Arothron,manilensis,7187,3.5,33,32,0.02991,2.907109976,0.984063983,FL,0.984063983,55787,55787
short & deep,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,nigromaculatus,3388,,,,0.0163,2.907999992,,TL,0.5,3993,4046
short & deep,Actinopterygii,Perciformes,Cichlidae,Oreochromis,niloticus baringoensis,2071,4,23.10000038,191,0.023499999,2.907999992,0.980100036,FL,0.980100036,57989,
short & deep,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,annularis,3387,13.5,35,,0.017100001,2.910000086,,TL,0.7,3993,4028
short & deep,Actinopterygii,Tetraodontiformes,Tetraodontidae,Colomesus,psittacus,7499,4.400000095,29.29999924,787,0.028999999,2.910000086,0.981999993,TL,0.981999993,71685,71685
short & deep,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,1370,5,59,119,0.023,2.911000013,0.996004045,TL,0.996004045,6014,6014
short & deep,Actinopterygii,Perciformes,Leiognathidae,Photopectoralis,bindus,4449,4.5,15,,0.018200001,2.911999941,0.990024984,TL,0.990024984,12260,12260
short & deep,Actinopterygii,Perciformes,Pomacentridae,Neopomacentrus,nemurus,12462,4.5,7,101,0.025900001,2.913150072,0.811801016,FL,0.811801016,55787,55787
short & deep,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,nigromaculatus,3388,,,,0.015900001,2.914000034,,TL,0.5,3993,4046
short & deep,Actinopterygii,Perciformes,Pomacentridae,Chromis,iomelas,8126,3.5,8,24,0.031500001,2.915999889,0.964323997,FL,0.964323997,26587,26587
short & deep,Actinopterygii,Tetraodontiformes,Monacanthidae,Monacanthus,ciliatus,4280,3.400000095,7.5,46,0.019200001,2.916199923,0.946500003,TL,0.946500003,59090,59090
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,529,3,45,290,0.018100001,2.920000076,0.980100036,TL,0.980100036,38118,38118
short & deep,Actinopterygii,Perciformes,Carangidae,Carangoides,malabaricus,4443,,,646,0.018999999,2.920000076,,TL,0.6,52110,52110
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,1348,3,45,290,0.0218,2.920000076,0.980100036,TL,0.980100036,7049,7049
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,1348,3,47.5,171,0.0219,2.920000076,0.980100036,TL,0.980100036,38118,38118
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,529,3,48,171,0.0264,2.920000076,0.980100036,TL,0.980100036,7049,7049
short & deep,Actinopterygii,Perciformes,Apogonidae,Archamia,fucata,5776,6,8.5,37,0.0199,2.921000004,0.863041043,FL,0.863041043,26587,26587
short & deep,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,leucosternon,1257,10.69999981,18.70000076,73,0.0286,2.921000004,0.950625062,TL,0.950625062,48600,48600
short & deep,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,argenteus,5807,2,18.5,259,0.033300001,2.921000004,0.986048937,FL,0.986048937,26587,26587
short & deep,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,melannotus,5566,4,12.5,22,0.037999999,2.921000004,0.986048937,TL,0.986048937,26587,26587
short & deep,Actinopterygii,Perciformes,Scatophagidae,Scatophagus,argus,4698,5,36,66,0.037700001,2.921999931,0.998001039,TL,0.998001039,26587,26587
short & deep,Actinopterygii,Perciformes,Centrarchidae,Ambloplites,rupestris,3361,12.69999981,21.10000038,1134,0.031399999,2.923000097,,FL,0.7,3993,3429
short & deep,Actinopterygii,Perciformes,Kyphosidae,Scorpis,violacea,12235,7.199999809,34.5,134,0.019400001,2.924000025,0.994008958,TL,0.994008958,27207,
short & deep,Actinopterygii,Perciformes,Centrarchidae,Lepomis,macrochirus,3375,,,50,0.0255,2.924000025,,TL,0.6,3993,4043
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,529,15,49,149,0.016000001,2.927999973,0.978121042,TL,0.978121042,43185,43185
short & deep,Actinopterygii,Perciformes,Stromateidae,Pampus,argenteus,491,,,,0.042300001,2.928999901,,FL,0.5,32969,32969
short & deep,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,akindynos,11959,4,12.89999962,21,0.03162,2.929800034,0.978121042,FL,0.978121042,55787,55787
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,529,3,46,283,0.0143,2.930000067,0.980100036,TL,0.980100036,38118,38118
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,1348,3,48,283,0.016799999,2.930000067,0.980100036,TL,0.980100036,7049,7049
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,1348,3,25,158,0.021020001,2.930000067,0.992015958,TL,0.992015958,38118,38118
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,529,3,50,158,0.024700001,2.930000067,0.980100036,TL,0.980100036,7049,7049
short & deep,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,1370,9,54,106,0.0211,2.930999994,0.996004045,TL,0.996004045,6014,6014
short & deep,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,1370,13.5,61,56,0.0229,2.934000015,,TL,0.7,268,
short & deep,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,capriscus,7327,15.80000019,53.59999847,233,0.0251,2.934999943,0.930000007,FL,0.930000007,6937,6937
short & deep,Actinopterygii,Perciformes,Pomacentridae,Pomacentrus,lepidogenys,6620,,,,0.044199999,2.936000109,,TL,0.5,52323,
short & deep,Actinopterygii,Perciformes,Pomacentridae,Amblyglyphidodon,leucogaster,5691,6.5,10.39999962,14,0.02974,2.936049938,0.857475996,FL,0.857475996,55787,55787
short & deep,Actinopterygii,Pleuronectiformes,Paralichthyidae,Etropus,crossotus,4221,4.699999809,8.600000381,13,0.0111,2.937000036,0.989000022,TL,0.989000022,55642,55642
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,pacificus,4247,19,62,2000,0.01222,2.938699961,,TL,0.7,56527,
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Lepidopsetta,polyxystra,58882,30,49,118,0.016829999,2.938699961,,TL,0.7,56527,
short & deep,Actinopterygii,Perciformes,Carangidae,Carangoides,humerosus,1914,8,22,105,0.0222,2.938999891,0.982080996,FL,0.982080996,4749,4749
short & deep,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopterus,lumpus,62,25,47,19,0.058699999,2.938999891,,TL,0.7,268,
short & deep,Actinopterygii,Pleuronectiformes,Soleidae,Solea,solea,525,,,,0.0109,2.940000057,,TL,0.5,7253,
short & deep,Actinopterygii,Perciformes,Acanthuridae,Zebrasoma,flavescens,6018,7,20,297,0.0286,2.940000057,,TL,0.7,86552,86552
short & deep,Actinopterygii,Beryciformes,Holocentridae,Myripristis,violacea,7309,3.5,19.20000076,138,0.036400001,2.940259933,0.982080996,FL,0.982080996,55787,55787
short & deep,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,capriscus,7327,19.70000076,36.90000153,119,0.024,2.941999912,0.973999977,FL,0.973999977,55642,55642
short & deep,Actinopterygii,Tetraodontiformes,Tetraodontidae,Canthigaster,valentini,6544,2,8.600000381,66,0.036669999,2.943190098,0.83722502,FL,0.83722502,55787,55787
short & deep,Actinopterygii,Perciformes,Pomacentridae,Neopomacentrus,azysron,10227,3.5,6.900000095,21,0.025830001,2.943310022,0.948675931,FL,0.948675931,55787,55787
short & deep,Actinopterygii,Perciformes,Leiognathidae,Leiognathus,equulus,4451,2.5,20,596,0.0296,2.944000006,0.990024984,FL,0.990024984,26587,26587
short & deep,Actinopterygii,Tetraodontiformes,Monacanthidae,Pervagor,janthinosoma,4368,6.5,10.60000038,25,0.025,2.946000099,0.883599997,TL,0.883599997,26849,26849
short & deep,Actinopterygii,Zeiformes,Oreosomatidae,Neocyttus,rhomboidalis,9146,,,622,0.0252,2.946000099,0.990024984,TL,0.990024984,27230,27090
short & deep,Actinopterygii,Tetraodontiformes,Balistidae,Sufflamen,fraenatum,1312,19,36.5,86,0.030999999,2.947000027,0.940900028,TL,0.940900028,26587,26587
short & deep,Actinopterygii,Perciformes,Scatophagidae,Scatophagus,argus,4698,5,36,45,0.034540001,2.948139906,0.996004045,FL,0.996004045,55787,55787
short & deep,Actinopterygii,Perciformes,Leiognathidae,Eubleekeria,splendens,4454,4.5,11.5,161,0.028820001,2.94866991,0.948675931,FL,0.948675931,55787,55787
short & deep,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,spilopterus,4216,2.700000048,9.800000191,40,0.0105,2.950000048,0.987999976,TL,0.987999976,71685,71685
short & deep,Actinopterygii,Beryciformes,Trachichthyidae,Hoplostethus,mediterraneus mediterraneus,4964,8,18,137,0.0149,2.950000048,0.980000019,TL,0.980000019,57058,57058
short & deep,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,1370,12.69999981,55,14,0.015900001,2.950000048,0.990024984,TL,0.990024984,42455,33903
short & deep,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus,aureus,4837,5.099999905,12.80000019,166,0.017000001,2.950000048,0.964323997,TL,0.964323997,26177,26177
short & deep,Actinopterygii,Perciformes,Centrarchidae,Lepomis,macrochirus,3375,10.19999981,21,214,0.020300001,2.950000048,,TL,0.7,3993,4020
short & deep,Actinopterygii,Perciformes,Centrarchidae,Lepomis,macrochirus,3375,17.10000038,22.5,2150,0.0219,2.950000048,,TL,0.7,3993,3774
short & deep,Actinopterygii,Perciformes,Labridae,Lachnolaimus,maximus,1071,12,62,196,0.023700001,2.950000048,,FL,0.7,11824,8577
short & deep,Actinopterygii,Perciformes,Caproidae,Antigonia,capros,3258,5,20,219,0.0392,2.950000048,,TL,0.7,7193,7193
short & deep,Actinopterygii,Perciformes,Ephippidae,Chaetodipterus,faber,1024,6.050000191,15.05000019,54,0.052999999,2.951999903,0.973999977,TL,0.973999977,83865,83865
short & deep,Actinopterygii,Perciformes,Haemulidae,Haemulon,melanurum,1138,2.900000095,27.70000076,70,0.022600001,2.953000069,0.980000019,FL,0.980000019,6937,6937
short & deep,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,auriga,5557,4.5,19,74,0.031199999,2.953000069,0.990024984,TL,0.990024984,26587,26587
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,stelleri,8843,22,47,1918,0.01012,2.95359993,,TL,0.7,56527,
short & deep,Actinopterygii,Perciformes,Cichlidae,Oreochromis,niloticus eduardianus,1433,22.10000038,35.79999924,28,0.023,2.953999996,0.968256056,TL,0.968256056,13302,13302
short & deep,Actinopterygii,Zeiformes,Zeidae,Zenopsis,conchifer,336,9,56.79999924,170,0.014202,2.954999924,0.988036036,TL,0.988036036,39376,39376
short & deep,Actinopterygii,Perciformes,Cichlidae,Sarotherodon,galilaeus galilaeus,1389,2.700000048,20,600,0.0206,2.95600009,0.960400045,TL,0.960400045,4577,4577
short & deep,Actinopterygii,Perciformes,Acanthuridae,Zebrasoma,scopas,5951,3.099999905,10.10000038,25,0.030400001,2.957000017,0.986048937,TL,0.986048937,26849,26849
short & deep,Actinopterygii,Perciformes,Leiognathidae,Leiognathus,dussumieri,6372,7.5,12.89999962,105,0.0164,2.959000111,,TL,0.7,4589,4589
short & deep,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,sebae,178,,,,0.0208,2.960000038,,FL,0.5,3678,3670
short & deep,Actinopterygii,Perciformes,Sparidae,Archosargus,rhomboidalis,1219,2.5,24.5,551,0.021500001,2.960000038,0.996599972,TL,0.996599972,59090,59090
short & deep,Actinopterygii,Perciformes,Dinopercidae,Dinoperca,petersi,5522,,,,0.024900001,2.960000038,,TL,0.5,3678,3670
short & deep,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,vetula,19,18.79999924,49.59999847,649,0.026813118,2.960000038,0.970000029,FL,0.970000029,83856,83856
short & deep,Actinopterygii,Perciformes,Ephippidae,Chaetodipterus,faber,1024,2.200000048,41.5,93,0.037300002,2.960000038,0.99000001,TL,0.99000001,83872,83872
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Liopsetta,glacialis,4244,15,30,,0.0152,2.960599899,0.992812932,TL,0.992812932,33656,
short & deep,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,gibbosus,6366,7,38,14,0.022609999,2.961960077,0.950625062,FL,0.950625062,55787,55787
short & deep,Actinopterygii,Perciformes,Leiognathidae,Photopectoralis,bindus,4449,5.400000095,12.19999981,365,0.0167,2.961999893,,TL,0.7,1403,1403
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Platichthys,flesus,1341,5,48,606,0.0116,2.963000059,0.996004045,TL,0.996004045,6014,6014
short & deep,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,argenteus,5807,2,18.5,203,0.030339999,2.964099884,0.986048937,FL,0.986048937,55787,55787
short & deep,Actinopterygii,Tetraodontiformes,Balistidae,Sufflamen,fraenatum,1312,18.5,36.5,118,0.028650001,2.965830088,0.960400045,FL,0.960400045,55787,55787
short & deep,Actinopterygii,Perciformes,Apogonidae,Nectamia,bandanensis,5763,4.5,8.5,17,0.0228,2.96600008,0.972195983,FL,0.972195983,26587,26587
short & deep,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,nigrofuscus,4739,4.5,17.5,114,0.030099999,2.967000008,0.984063983,FL,0.984063983,26587,26587
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Platichthys,flesus,1341,,,159,0.01249,2.967999935,,TL,0.6,54271,54271
short & deep,Actinopterygii,Perciformes,Haemulidae,Genyatremus,luteus,7535,7.75,60.79999924,332,0.0262,2.967999935,0.94599998,TL,0.94599998,83865,83865
short & deep,Actinopterygii,Perciformes,Leiognathidae,Secutor,ruconius,4811,3.5,6.5,17,0.026799999,2.967999935,0.84799999,FL,0.84799999,55787,55787
short & deep,Actinopterygii,Perciformes,Pomacanthidae,Pomacanthus,arcuatus,1117,1.600000024,43.79999924,121,0.034400001,2.967999935,0.959999979,TL,0.959999979,6937,6937
short & deep,Actinopterygii,Perciformes,Pomacanthidae,Pomacanthus,imperator,6504,,,,0.037099998,2.967999935,,TL,0.5,52323,
short & deep,Actinopterygii,Perciformes,Ephippidae,Chaetodipterus,faber,1024,5.5,24,124,0.043200001,2.967999935,0.988036036,TL,0.988036036,80009,80009
short & deep,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,trifascialis,5578,3,14,23,0.02578,2.969079971,0.970225036,FL,0.970225036,55787,55787
short & deep,Actinopterygii,Perciformes,Gerreidae,Diapterus,rhombeus,1048,3.900000095,16.20000076,32,0.0109,2.970000029,0.966288984,TL,0.966288984,80009,80009
short & deep,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,azevia,61001,4.300000191,30.60000038,,0.01222,2.970000029,0.992999971,TL,0.992999971,85826,85826
short & deep,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,nigromaculatus,3388,2.5,36,,0.0133,2.970000029,,TL,0.7,3993,3774
short & deep,Actinopterygii,Perciformes,Polynemidae,Polydactylus,microstomus,10355,10.5,24.5,137,0.020199999,2.970000029,0.962361038,FL,0.962361038,26587,26587
short & deep,Actinopterygii,Perciformes,Pomacentridae,Pomacentrus,pavo,5726,2.5,9.5,172,0.025180001,2.971529961,0.954528987,FL,0.954528987,55787,55787
short & deep,Actinopterygii,Perciformes,Labridae,Cheilinus,trilobatus,5603,2.599999905,13.39999962,42,0.021,2.971999884,0.980100036,TL,0.980100036,26849,26849
short & deep,Actinopterygii,Perciformes,Pomacentridae,Stegastes,punctatus,4351,2.400000095,13,21,0.0275,2.97300005,0.986048937,TL,0.986048937,26849,26849
short & deep,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,vagabundus,5582,4,14,65,0.027760001,2.973459959,0.980100036,FL,0.980100036,55787,55787
short & deep,Actinopterygii,Pleuronectiformes,Paralichthyidae,Citharichthys,spilopterus,4216,5.800000191,12.69999981,2538,0.0107,2.973999977,,TL,0.7,4528,4528
short & deep,Actinopterygii,Zeiformes,Cyttidae,Cyttus,traversi,10676,14.30000019,51.09999847,125,0.0263,2.973999977,0.970225036,TL,0.970225036,52469,52469
short & deep,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,bahianus,942,3.5,24.29999924,29,0.023700001,2.974999905,0.99000001,FL,0.99000001,6937,6937
short & deep,Actinopterygii,Perciformes,Ephippidae,Platax,orbicularis,5737,4.5,50,14,0.0425,2.974999905,0.998001039,TL,0.998001039,26587,26587
short & deep,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,trifasciatus,5579,3.5,12.10000038,189,0.031099999,2.975660086,0.966288984,FL,0.966288984,55787,55787
short & deep,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus,cookii,9240,,,,0.023,2.976000071,,TL,0.5,52323,
short & deep,Actinopterygii,Pleuronectiformes,Pleuronectidae,Atheresthes,evermanni,518,21,81,317,0.0174,2.978199959,,TL,0.7,56527,
short & deep,Actinopterygii,Tetraodontiformes,Tetraodontidae,Canthigaster,solandri,6578,3,7.5,10,0.029890001,2.978810072,0.980100036,FL,0.980100036,55787,55787
short & deep,Actinopterygii,Perciformes,Leiognathidae,Leiognathus,equulus,4451,2.5,20,380,0.027039999,2.979609966,0.986048937,FL,0.986048937,55787,55787
short & deep,Actinopterygii,Perciformes,Cichlidae,Sarotherodon,galilaeus galilaeus,1389,4.5,39.5,666,0.021445001,2.979949951,0.986823738,TL,0.986823738,57961,
short & deep,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,529,9,40.79999924,,0.0136,2.980000019,0.995000005,TL,0.995000005,85826,85826
short & deep,Actinopterygii,Perciformes,Centrarchidae,Lepomis,gibbosus,3372,4.800000191,8.800000191,41,0.0156,2.980000019,0.994008958,FL,0.994008958,59098,59098
short & deep,Actinopterygii,Tetraodontiformes,Monacanthidae,Stephanolepis,hispidus,4281,4.800000191,23.5,135,0.018200001,2.980000019,0.984000027,TL,0.984000027,83872,83872
short & deep,Actinopterygii,Zeiformes,Oreosomatidae,Neocyttus,rhomboidalis,9146,,,798,0.0229,2.980000019,0.990024984,TL,0.990024984,27230,27090
short & deep,Actinopterygii,Perciformes,Caproidae,Antigonia,capros,3258,4.099999905,20.5,111,0.035500001,2.980000019,0.990024984,TL,0.990024984,39376,39376
short & deep,Actinopterygii,Beryciformes,Holocentridae,Sargocentron,spiniferum,6507,11.5,31.5,116,0.023600001,2.980999947,0.948675931,FL,0.948675931,26587,26587
short & deep,Actinopterygii,Perciformes,Kyphosidae,Girella,punctata,6537,15,45,,0.022700001,2.98300004,,FL,0.7,43606,43606
