"campaignid","opcode","family","genus","species","length_mm","number","range","rms","precision","code"
"2022-05_PtCloates_stereo-BRUVS",59,"Carangidae","Unknown","spp",NA,1,7265.30336,5.19616,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Carcharhinidae","Carcharhinus","albimarginatus",649.84204,1,1587.19256,6.73329,3.02217,37018027
"2022-05_PtCloates_stereo-BRUVS",59,"Labridae","Coris","caudimacula",78.0487,1,1914.28778,4.54392,3.46463,37384092
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Gymnocranius","sp1",443.81815,1,2705.65287,5.72374,4.24619,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Gymnocranius","sp1",363.11665,1,2619.72427,6.68384,4.33613,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","miniatus",388.92867,1,1373.42561,2.57454,1.78111,37351009
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","olivaceus",737.29111,1,1642.22256,4.67823,1.82623,37351004
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","rubrioperculatus",351.28033,1,1777.63027,4.8067,2.46825,37351012
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","rubrioperculatus",250.40522,1,2565.27893,7.10117,3.90537,37351012
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","rubrioperculatus",338.17613,1,1139.10074,1.56249,1.01278,37351012
"2022-05_PtCloates_stereo-BRUVS",59,"Lethrinidae","Lethrinus","spp",60.62842,1,1017.56926,2.67663,1.16359,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Aphareus","rutilans",721.2519,1,5195.98365,10.54213,22.2434,37346001
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Lutjanus","sebae",556.39475,1,2340.81245,6.90107,6.83412,37346004
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",474.17659,1,1656.98417,5.57492,1.65791,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",512.03778,1,1024.82442,3.84606,0.91879,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",477.15456,1,1563.06798,3.83565,3.05518,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Lutjanidae","Pristipomoides","sp1",443.0979,1,1730.02459,3.72056,1.70826,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",52.13111,1,1777.63253,5.2213,4.0946,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",43.85749,1,1808.24399,5.54465,1.73603,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",44.22002,1,1773.00233,4.22894,1.85671,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",45.28066,1,1738.11129,5.53289,2.95696,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",42.6871,1,1793.1086,3.83088,1.65855,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",35.63894,1,1816.32301,5.91715,2.13408,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",44.14175,1,1809.55622,4.41983,4.4072,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",39.78478,1,1786.6877,5.40742,1.75481,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",47.86038,1,1895.31294,4.60846,4.68086,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",44.24973,1,1869.28419,4.83951,2.68591,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",46.12137,1,1945.58744,4.67691,2.83693,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",37.24748,1,1870.08883,4.70517,3.43383,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",34.78765,1,1745.60115,4.31975,1.91611,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",39.71205,1,1889.79064,5.75823,3.84803,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Mullidae","Unknown","spp",NA,1,1881.11769,4.08252,NA,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Nemipteridae","Pentapodus","nagasakiensis",107.77209,1,1134.04819,2.80352,1.27462,37347012
"2022-05_PtCloates_stereo-BRUVS",59,"Pinguipedidae","Parapercis","nebulosa",37.17867,1,2140.91544,5.2281,2.02398,37390005
"2022-05_PtCloates_stereo-BRUVS",59,"Scombridae","Scomberomorus","spp",1071.95004,1,5972.25112,18.11639,54.83499,NA
"2022-05_PtCloates_stereo-BRUVS",59,"Serranidae","Epinephelus","areolatus",323.94906,1,1689.07571,4.67794,2.85812,37311009
"2022-05_PtCloates_stereo-BRUVS",59,"Sus","Sus","sus",55.16047,1,1876.99595,4.61366,2.95007,2
"2022-05_PtCloates_stereo-BRUVS",6,"Balistidae","Abalistes","stellatus",NA,1,4798.11827,8.35253,NA,37465011
"2022-05_PtCloates_stereo-BRUVS",6,"Balistidae","Abalistes","stellatus",NA,1,5479.12275,12.28489,NA,37465011
"2022-05_PtCloates_stereo-BRUVS",6,"Balistidae","Sufflamen","fraenatum",296.65558,1,1426.88845,5.11955,1.51472,37465014
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",342.00126,1,2949.34622,13.06035,3.5191,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",336.99998,1,2929.42442,9.59602,5.28518,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",319.21857,1,2975.23245,9.59076,4.70026,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",280.08171,1,3509.90418,12.62891,10.12682,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",329.05402,1,3343.31087,14.09834,4.07299,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",309.5496,1,3592.49545,13.66863,3.00641,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",317.65232,1,3311.20265,12.58477,4.06583,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",332.78559,1,3707.83506,15.738,6.63547,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",401.95014,1,3668.72943,14.58304,12.97852,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",244.1448,1,3557.80712,16.6114,4.54171,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",NA,1,3833.84345,12.53511,NA,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Platycaranx","chrysophrys",328.67462,1,2384.49931,12.46519,8.99212,37337011
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Turrum","fulvoguttatum",NA,1,6038.88344,19.90736,NA,37337037
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Turrum","fulvoguttatum",NA,1,6007.61958,14.52934,NA,37337037
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Turrum","fulvoguttatum",NA,1,4463.48814,19.83957,NA,37337037
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Turrum","fulvoguttatum",NA,1,7352.47569,19.59101,NA,37337037
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Turrum","gymnostethus",393.04897,1,2055.58502,9.94396,4.25848,37337022
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Turrum","gymnostethus",421.27721,1,2565.49536,13.22429,11.00363,37337022
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Gymnocranius","sp1",433.078,1,2453.18282,13.409,3.76751,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Gymnocranius","sp1",394.01244,1,2956.17008,14.84876,3.1279,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Gymnocranius","sp1",406.72376,1,2357.90244,9.80123,3.52908,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",339.07346,1,3550.54225,14.88744,4.61423,37351012
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",335.9084,1,2833.38151,9.34059,4.58522,37351012
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",319.9392,1,2091.80726,10.12092,2.03474,37351012
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",NA,1,4696.84381,10.90022,NA,37351012
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",NA,1,4345.79917,11.1334,NA,37351012
"2022-05_PtCloates_stereo-BRUVS",6,"Lutjanidae","Aphareus","rutilans",NA,1,5347.10352,11.00838,NA,37346001
"2022-05_PtCloates_stereo-BRUVS",6,"Lutjanidae","Pristipomoides","sp1",517.64185,1,3317.0655,16.43017,7.99514,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Lutjanidae","Pristipomoides","sp1",474.23934,1,3304.89054,11.92615,12.74071,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Lutjanidae","Pristipomoides","sp1",473.02123,1,2565.02454,10.87095,5.53412,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Pinguipedidae","Parapercis","nebulosa",NA,3,2407.53579,10.74384,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",6,"Scombridae","Scomberomorus","spp",847.36006,1,5194.39903,17.95317,42.44524,NA
"2022-05_PtCloates_stereo-BRUVS",6,"Sus","Sus","sus",NA,1,2467.94835,10.16071,NA,2
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",324.47961,1,3544.58003,7.25524,7.37648,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",347.80092,1,2876.42663,1.55162,9.0222,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",326.74055,1,2416.71746,1.30982,3.1831,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",325.0557,1,2243.14649,5.54488,3.82878,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",324.70793,1,3081.73807,2.01758,5.19531,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",317.36479,1,2754.70921,4.43975,3.54119,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",324.79825,1,2907.47665,4.08518,6.07961,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",325.88881,1,3461.99295,1.14474,6.8303,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",314.67368,1,3721.45019,3.11255,6.63194,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",341.13132,1,2847.70239,8.15898,9.44882,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",334.70608,1,2424.68171,4.25,3.75499,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",290.13345,1,2382.87896,0.64438,2.41142,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",296.80944,1,2968.87072,3.14409,4.90984,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",301.26263,1,2810.58645,2.2403,5.48211,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",363.46267,1,2717.41024,6.89389,5.38193,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",310.52366,1,4106.82228,3.01072,7.80335,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",283.1652,1,2891.19155,0.76664,4.71996,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",320.14866,1,2576.94915,0.87911,3.55363,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",330.18154,1,3307.55397,3.69008,12.74541,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",350.13704,1,2453.34847,6.53502,6.30618,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3917.28571,2.42221,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,4273.81394,6.07357,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3984.78815,6.36389,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3505.44237,2.62238,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5486.03229,11.95844,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3799.65296,1.05914,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,2310.50304,7.13155,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,7904.1814,3.9491,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,6244.06433,5.83392,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5726.48283,3.69168,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,6455.92545,8.48574,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3953.53606,2.85711,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,6390.31428,2.80581,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,6208.45315,7.6695,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,6051.72712,3.58697,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5537.08048,3.27453,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,6575.87487,5.61512,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5422.03085,9.98253,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5460.76265,8.77928,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,7910.38342,0.20933,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,7547.60727,9.95868,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5458.14417,2.35533,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5535.74853,2.58714,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5178.37469,2.26121,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5081.7617,3.60584,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,5006.69206,3.86081,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,4181.93837,1.73441,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3319.11681,0.13395,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3842.50685,6.65217,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3353.89136,5.05261,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,4481.30169,5.15352,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,4036.48143,2.05499,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3442.67852,2.27557,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3577.97894,1.74361,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3414.93203,4.41882,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3883.27632,3.01907,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3589.76723,9.76919,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,3334.95797,0.12022,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,4799.47047,3.63297,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,4165.79027,10.20921,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,4042.31572,1.82001,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,6585.94484,3.95771,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",NA,1,2302.12079,3.12838,NA,37337071
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Seriola","rivoliana",461.54809,1,1717.15471,4.23871,3.52953,37337052
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Turrum","fulvoguttatum",400.75355,1,1895.15071,1.16518,2.89733,37337037
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Turrum","fulvoguttatum",404.06083,1,1571.8778,7.56155,4.12057,37337037
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Turrum","fulvoguttatum",408.40817,1,1874.12413,1.38191,2.50072,37337037
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Turrum","fulvoguttatum",334.94053,1,1626.52307,6.46488,4.21566,37337037
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Turrum","fulvoguttatum",378.11776,1,1304.25386,5.01829,1.97659,37337037
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Turrum","fulvoguttatum",NA,1,1124.438,3.48581,NA,37337037
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Turrum","fulvoguttatum",NA,1,1331.10535,1.38221,NA,37337037
"2022-05_PtCloates_stereo-BRUVS",60,"Labridae","Bodianus","solatus",314.71358,1,4993.88346,16.54844,18.45344,37384201
"2022-05_PtCloates_stereo-BRUVS",60,"Labridae","Bodianus","solatus",NA,1,3234.24769,0.59259,NA,37384201
"2022-05_PtCloates_stereo-BRUVS",60,"Labridae","Bodianus","solatus",NA,1,7277.35476,3.02264,NA,37384201
"2022-05_PtCloates_stereo-BRUVS",60,"Labridae","Bodianus","solatus",NA,1,5425.23742,0.25724,NA,37384201
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Gymnocranius","sp1",375.94072,1,1827.09274,4.43998,3.71904,NA
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","miniatus",497.76149,1,1230.13689,3.86555,1.39849,37351009
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","miniatus",491.86845,1,1629.08834,9.4562,5.09938,37351009
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","miniatus",459.29042,1,1832.01936,4.59726,3.10683,37351009
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","nebulosus",453.49221,1,1724.63489,5.58725,1.62892,37351008
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","nebulosus",525.75698,1,2278.8609,0.98138,6.38868,37351008
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","ravus",295.69958,1,1462.45593,3.32956,1.5581,37351031
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","rubrioperculatus",312.60721,1,1180.06664,1.09699,1.40109,37351012
"2022-05_PtCloates_stereo-BRUVS",60,"Lutjanidae","Aphareus","rutilans",774.60098,1,4904.02478,14.88706,18.96405,37346001
"2022-05_PtCloates_stereo-BRUVS",60,"Lutjanidae","Lutjanus","sebae",543.31395,1,1365.52623,5.43486,1.37308,37346004
"2022-05_PtCloates_stereo-BRUVS",60,"Lutjanidae","Pristipomoides","sp1",525.4093,1,3239.88042,3.52363,13.90932,NA
"2022-05_PtCloates_stereo-BRUVS",60,"Lutjanidae","Pristipomoides","sp1",NA,1,3390.73662,3.64003,NA,NA
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",196.35672,1,2463.09316,3.78398,10.55988,37355004
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",182.78124,1,3088.91293,3.26572,8.71527,37355004
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",234.25713,1,3309.46571,1.711,5.07641,37355004
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",240.86152,1,2788.3117,3.6858,9.0639,37355004
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",214.28801,1,3156.61995,3.98668,3.87792,37355004
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",208.38717,1,3082.21365,3.36241,3.07495,37355004
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",238.32733,1,3021.41268,5.20434,4.91349,37355004
"2022-05_PtCloates_stereo-BRUVS",60,"Pinguipedidae","Parapercis","nebulosa",62.84525,1,1981.57501,3.79133,3.31111,37390005
"2022-05_PtCloates_stereo-BRUVS",60,"Pinguipedidae","Parapercis","nebulosa",69.46584,1,1048.63725,1.81742,1.74795,37390005
"2022-05_PtCloates_stereo-BRUVS",60,"Serranidae","Epinephelus","areolatus",298.44195,1,1198.30646,4.69693,1.81484,37311009
"2022-05_PtCloates_stereo-BRUVS",60,"Serranidae","Epinephelus","rankini",821.02876,1,5232.52831,6.19773,12.6631,37311010
"2022-05_PtCloates_stereo-BRUVS",61,"Carangidae","Seriola","dumerili",527.84199,1,4045.09863,10.22148,16.52187,37337025
"2022-05_PtCloates_stereo-BRUVS",61,"Cirrhitidae","Paracirrhites","forsteri",60.31569,1,1621.35377,3.69224,1.4844,37374010
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","miniatus",488.63531,1,1282.77223,3.83755,1.19529,37351009
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","ravus",314.32242,1,1450.41676,4.64754,1.73194,37351031
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","ravus",274.07262,1,952.61444,3.28414,0.90168,37351031
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","ravus",319.53949,1,1394.39969,5.29191,1.89458,37351031
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","rubrioperculatus",314.71614,1,1401.80893,3.19551,1.24233,37351012
"2022-05_PtCloates_stereo-BRUVS",61,"Nemipteridae","Pentapodus","nagasakiensis",99.52277,1,1825.45441,4.2837,5.0371,37347012
"2022-05_PtCloates_stereo-BRUVS",61,"Nemipteridae","Pentapodus","nagasakiensis",129.64728,1,1275.21996,2.55968,1.587,37347012
"2022-05_PtCloates_stereo-BRUVS",61,"Nemipteridae","Pentapodus","nagasakiensis",98.77693,1,1494.81692,3.89725,3.33495,37347012
"2022-05_PtCloates_stereo-BRUVS",61,"Nemipteridae","Pentapodus","nagasakiensis",148.72906,1,1572.16798,3.27771,1.63615,37347012
"2022-05_PtCloates_stereo-BRUVS",61,"Nemipteridae","Pentapodus","nagasakiensis",120.03202,1,1271.64269,2.89139,0.94247,37347012
"2022-05_PtCloates_stereo-BRUVS",61,"Nemipteridae","Pentapodus","nagasakiensis",131.53819,1,2142.87322,3.94895,1.63114,37347012
"2022-05_PtCloates_stereo-BRUVS",61,"Pinguipedidae","Parapercis","nebulosa",105.93632,1,1699.96655,3.31598,1.73168,37390005
"2022-05_PtCloates_stereo-BRUVS",61,"Pinguipedidae","Parapercis","nebulosa",95.27069,1,1758.0982,3.58244,1.81508,37390005
"2022-05_PtCloates_stereo-BRUVS",62,"Acanthuridae","Naso","fageni",504.76105,1,3514.02539,12.75161,3.73227,37437027
"2022-05_PtCloates_stereo-BRUVS",62,"Balistidae","Abalistes","filamentosus",342.60435,1,2806.11015,8.01573,6.91481,37465089
"2022-05_PtCloates_stereo-BRUVS",62,"Carangidae","Turrum","fulvoguttatum",667.9967,1,2519.04453,5.1894,5.82767,37337037
"2022-05_PtCloates_stereo-BRUVS",62,"Carangidae","Turrum","fulvoguttatum",645.87793,1,3039.54694,4.13066,8.41888,37337037
"2022-05_PtCloates_stereo-BRUVS",62,"Labridae","Bodianus","solatus",380.17134,1,2367.71731,1.89521,4.0233,37384201
"2022-05_PtCloates_stereo-BRUVS",62,"Labridae","Bodianus","solatus",303.06395,1,2384.22466,5.97441,4.30564,37384201
"2022-05_PtCloates_stereo-BRUVS",62,"Lethrinidae","Gymnocranius","euanus",360.20402,1,1693.99954,4.53972,2.57349,37351022
"2022-05_PtCloates_stereo-BRUVS",62,"Lethrinidae","Gymnocranius","euanus",279.69707,1,2070.44985,4.04163,4.68884,37351022
